customer_id,customer_name,total_sales,total_profit
KG-27971-79824,Karen Green,898.0,139.0
JD-66746-89252,Jacob Douglas,979.0,202.0
CP-64103-10627,Christopher Payne,453.0,97.0
EB-91581-22982,Emily Barnes,699.0,122.0
ML-25670-10055,Michael Lawrence,522.0,133.0
TJ-30005-99196,Tammy Jones,813.0,187.0
AL-60222-28473,Allen Lucas,707.0,141.0
NC-66519-94872,Nathaniel Case,12982.0,2001.0
DH-27374-47590,Diane Hall,6325.0,1237.0
KA-42166-80119,Kim Allen,871.0,227.0
KP-23435-56159,Kimberly Peters,378.0,28.0
MJ-52785-34776,Melanie Jones,695.0,176.0
GA-29406-69487,Gabrielle Anderson,1600.0,246.0
EW-49393-66935,Elaine Weaver,5590.0,1184.0
TM-38191-20793,Theresa Murphy,1831.0,311.0
MM-33988-61714,Melissa Hobbs MD,10578.0,1971.0
MH-50626-30341,Mary Hoover,200.0,14.0
RS-77238-95210,Rebecca Simmons,15681.0,3003.0
KW-71339-70416,Kayla Wilson,777.0,122.0
CM-22471-64208,Connor Mcintyre,2139.0,452.0
CS-28882-75919,Christopher Sanders,4890.0,902.0
HP-63582-74967,Holly Payne,422.0,39.0
AM-19016-59023,Anthony Mason,9728.0,1418.0
DW-36634-41452,Danny Williams,333.0,25.0
MR-13171-60108,Melanie Ramos,266.0,24.0
JL-50949-21237,Jonathan Little,229.0,51.0
JM-11276-25249,Jennifer Medina,1044.0,221.0
BS-28508-73178,Benjamin Sanders,1621.0,315.0
PM-95155-62680,Patricia Gonzalez MD,1668.0,325.0
BW-17471-73883,Brittany Walker,1320.0,245.0
LO-56339-73082,Lynn Ortiz,1359.0,313.0
DP-15023-86617,Daniel Perkins,1168.0,250.0
DC-38231-30401,Daniel Campbell,600.0,146.0
LG-11861-90344,Laura George,258.0,46.0
BG-45039-63077,Brandi Gibson,407.0,22.0
JW-83259-12854,Jeremy Wallace,10692.0,1903.0
JD-69712-33225,Jennifer Koch DVM,9779.0,2065.0
MM-33853-56241,Mrs. Miranda Martinez,8411.0,1522.0
RM-37738-16816,Ricardo Mitchell,16705.0,3844.0
KF-35977-86446,Kevin Fisher,7725.0,1292.0
DC-15096-85426,Donald Costa,531.0,138.0
GM-18516-80593,Gabriel Munoz,257.0,27.0
CB-24125-12162,Cynthia Bean,601.0,124.0
RG-21882-49044,Robert Gibson,1131.0,164.0
KM-14731-48731,Keith Morris,19363.0,2965.0
DK-57492-32461,Danielle Kim,666.0,160.0
MB-57440-14055,Monica Boyd,721.0,153.0
AM-39730-23453,Andre Mcguire,6815.0,1333.0
EE-99901-44849,Eric Edwards,10179.0,2191.0
PL-54345-52947,Penny Lester,315.0,46.0
HA-44884-17546,Heather Acosta,9790.0,1717.0
TM-14052-61114,Tammy Moore,1042.0,209.0
DS-87837-56869,Dana Stewart,803.0,92.0
LH-84349-38450,Lisa Hawkins,661.0,89.0
CF-78963-31534,Carolyn Fox,6625.0,1447.0
AH-40528-53053,Adrian Holland,1234.0,228.0
EW-92833-66705,Erika Wells,89.0,19.0
RP-12169-94714,Robert Pitts,765.0,180.0
AG-61412-14446,Andrea Garcia,1272.0,230.0
AW-74621-64431,Amanda Warner,9339.0,1541.0
JA-97075-41749,Joshua Alvarez,10974.0,2145.0
RC-24972-18928,Rachel Castaneda,8524.0,1952.0
MR-32215-58665,Margaret Ross,7549.0,1476.0
KC-22063-89719,Kelly Cooper,187.0,51.0
JO-51698-11513,James Olson,700.0,127.0
KP-83847-64491,Karen Phillips,9865.0,1535.0
BC-32295-39768,Barry Cowan,485.0,102.0
TL-37974-75514,Tracy Lucero,9619.0,1672.0
JW-68173-66249,Jeffery Wong,1414.0,166.0
JO-36004-11669,Joshua Ortega,410.0,26.0
KB-43917-81712,Kelly Brown,230.0,60.0
JT-69807-15658,James Taylor,758.0,110.0
MS-43693-52431,Margaret Smith,2689.0,416.0
AD-25601-79699,Anna Sharp DVM,489.0,128.0
SL-20976-43220,Steven Leach,1146.0,180.0
LJ-83085-79027,Lori Jackson,248.0,61.0
AM-30229-95676,Antonio Myers,847.0,146.0
TO-89820-70377,Todd Ortega,161.0,12.0
RH-11750-18746,Roger Horn,188.0,50.0
MM-60364-93735,Maria Marshall,1973.0,378.0
RJ-23444-74606,Ronald Johnson,915.0,98.0
BW-26169-75961,Bruce Warren,9102.0,1643.0
SP-74338-16766,Scott Powers,777.0,173.0
TS-92223-45245,Theodore Smith,7768.0,1462.0
SJ-37471-95500,Scott Taylor Jr.,650.0,93.0
TL-65733-50244,Tristan Lawson,359.0,37.0
RS-21855-53835,Ralph Santos,306.0,44.0
AD-83278-24738,Amanda Davis,12746.0,1729.0
LB-38053-26053,Laura Becker,8028.0,1555.0
JF-44136-85606,James Ferguson,1034.0,204.0
SS-70016-49856,Sean Simmons,6291.0,645.0
PP-45588-98062,Patrick Parker,1634.0,387.0
TA-46804-45862,Tiffany Avila,141.0,16.0
MR-86133-79152,Morgan Ramirez,1324.0,167.0
MH-53169-51938,Matthew Hernandez,149.0,34.0
MH-99997-91327,Matthew Hendricks,1639.0,281.0
DV-73361-14949,Daniel Velez,1691.0,350.0
EM-93193-85073,Eric Moss,4923.0,752.0
DJ-83990-49053,David Johnson,834.0,130.0
AJ-93492-88054,April Johnson,21941.0,2952.0
JC-62224-71711,Justin Clark,13086.0,2954.0
MW-44285-66901,Michael Wang,896.0,106.0
SM-24381-15274,Sara Matthews,1285.0,309.0
JL-17302-51183,Jacob Lopez,10842.0,3047.0
CC-31557-20010,Courtney Cunningham,10130.0,1830.0
JN-38207-78516,Joel Nunez,1068.0,149.0
TR-50385-51578,Tyler Reyes,570.0,117.0
SJ-23831-28943,Sean Anderson Jr.,884.0,111.0
AL-19924-54594,Ashley Lopez,7294.0,1332.0
BL-15347-80324,Billy Lewis,469.0,43.0
CC-97056-89529,Cheryl Clarke,1228.0,137.0
SB-15753-59933,Stephen Bates,695.0,142.0
LJ-53628-89635,Laura Johnson,1100.0,301.0
JR-55246-99059,Jessica Rubio,8408.0,1458.0
AR-28818-71086,Anthony Ramsey,697.0,202.0
SR-60899-57984,Shannon Rose,6551.0,1099.0
SD-81959-39583,Sharon Dorsey,3273.0,575.0
RS-79187-39407,Rachel Schneider,839.0,143.0
BC-97287-42741,Brandon Cook,141.0,42.0
VW-83668-43973,Victoria Winters,8842.0,1405.0
JD-87203-50727,Jeremy Daniels,220.0,46.0
JS-75288-26723,John Simmons,10349.0,1853.0
NB-29060-44766,Natalie Bailey,8384.0,1610.0
RO-34004-59917,Richard Owens,7259.0,1338.0
CW-80201-64214,Cassandra White,10226.0,1965.0
JR-18748-65518,Joan Rivera,201.0,42.0
CC-24629-40493,Christopher Cunningham,7892.0,1375.0
CM-88411-21451,Cory Marks,1934.0,188.0
TJ-99404-47796,Tara Johnson,1790.0,317.0
DA-97864-65153,David Allen,7035.0,1290.0
JA-65252-33738,James Aguilar,7522.0,1619.0
MR-60298-55948,Miranda Russell,1467.0,252.0
DS-85655-20623,Danielle Smith,6999.0,1217.0
MG-48095-47304,Mrs. Julia Green,647.0,162.0
EP-65366-88691,Emily Patton,626.0,110.0
ET-43951-49950,Elizabeth Taylor,1714.0,194.0
DM-11048-42111,Dawn Miller,982.0,183.0
CR-60848-93149,Chelsea Rodgers,7286.0,1224.0
AA-35657-43657,Andrew Anderson,226.0,43.0
PC-97224-67787,Paige Cunningham,4913.0,1349.0
MM-17680-14913,Margaret Moon,286.0,80.0
RB-10025-66480,Robin Brooks,182.0,32.0
WS-51342-90863,William Smith,906.0,174.0
LA-29810-20355,Leslie Armstrong,909.0,196.0
MH-52110-47141,Mark Hamilton,936.0,151.0
EB-71002-18996,Edward Brooks,615.0,89.0
SH-77236-49246,Sara Henry,1266.0,243.0
JB-83571-22446,Joshua Bell,218.0,26.0
KB-27775-86185,Kristen Brown,1627.0,346.0
AL-69371-16140,Aaron Levine,9843.0,1846.0
JE-67124-47342,Jill Elliott,1765.0,374.0
SE-95376-15565,Sarah Evans,5604.0,1139.0
LD-92576-72326,Lori David,11183.0,1592.0
PB-56827-54416,Philip Brown,467.0,109.0
MN-35926-63607,Marcus Nunez,14648.0,2141.0
MM-45945-55088,Michael Miller,534.0,122.0
JM-49038-42931,Joshua Marshall,204.0,35.0
DM-60228-14980,David Reed MD,727.0,115.0
JM-68123-84636,Jennifer Murphy,1334.0,209.0
EM-13636-41772,Erik Myers,1744.0,192.0
KW-13821-16360,Karen White,10018.0,1913.0
MD-36982-16324,Mrs. Christine Dunn,10468.0,1873.0
MM-79609-95044,Meagan Merritt,413.0,94.0
DC-61039-78738,Donald Cruz,1134.0,150.0
DF-95909-49465,Drew Franklin,2220.0,467.0
KM-96884-70007,Kenneth Mcpherson,371.0,46.0
KL-15118-34170,Kathy Lopez,337.0,50.0
SR-32381-82708,Stephanie Rose,9709.0,2217.0
EM-29995-71610,Eric Macdonald,718.0,101.0
LB-61852-99789,Luke Bond,1022.0,229.0
LC-60386-23273,Laura Chavez,615.0,94.0
KC-46930-54779,Karen Carlson,522.0,60.0
DM-63229-71829,David Marquez,1169.0,217.0
NR-71711-15365,Nicole Roth,2044.0,261.0
KM-35914-59088,Kristin Mcdowell,1237.0,145.0
BJ-89939-92781,Bradley Collins Jr.,602.0,140.0
LW-99135-30683,Laurie Wiley,1241.0,209.0
AG-45357-90429,Adam Gutierrez,736.0,166.0
AS-79247-33039,Amber Smith,689.0,118.0
BW-66420-83361,Brenda Waters,163.0,48.0
RM-81501-81513,Rachel Murray,478.0,56.0
NM-23061-81858,Nancy Meadows,50.0,5.0
LW-17433-89030,Laura Willis,1318.0,293.0
SC-19196-63346,Sandra Conner,2118.0,469.0
MH-18630-44585,Megan Ho,1108.0,187.0
DD-95233-43788,Daniel Delacruz,15042.0,2883.0
SD-39947-58602,Sarah Drake,438.0,31.0
TS-67964-50411,Timothy Smith,12248.0,2427.0
BP-92474-25504,Brianna Peters,1765.0,292.0
MS-65831-88957,Michelle Sexton,464.0,124.0
SJ-76123-28622,Sarah Jones,3389.0,211.0
MS-68790-38676,Mark Soto,187.0,25.0
NW-99877-72274,Nathan Woods,569.0,58.0
RT-24831-84796,Rebecca Taylor,8120.0,1356.0
JR-35694-95617,Jamie Ray,549.0,54.0
KS-63111-61315,Kim Smith,322.0,19.0
SS-12100-33244,Sandra Stanton,316.0,51.0
SG-68069-51909,Shawn Griffin,1183.0,302.0
CJ-68824-78729,Christopher Jones,803.0,169.0
KJ-41808-78691,Kimberly Jones,1309.0,151.0
AE-59464-30374,Amy Espinoza,6471.0,1080.0
SM-83260-11373,Suzanne Smith MD,1021.0,160.0
JP-94900-45069,Jonathan Pierce,79.0,5.0
MD-19966-36272,Matthew Dawson,7791.0,1208.0
MJ-45537-34341,Mr. Christopher Jenkins,126.0,33.0
BV-49285-13170,Brian Vaughn,60.0,11.0
BM-65998-93286,Brian Moore,1424.0,342.0
MC-42785-38229,Mr. Paul Chapman,839.0,133.0
MM-51075-46348,Michelle Marshall,622.0,66.0
BG-62146-12382,Brooke Garza,20277.0,3100.0
JB-51301-43834,Joshua Becker,2279.0,483.0
AK-86238-56343,Alan King,5980.0,1036.0
EW-86143-52548,Edward Wilson,51.0,6.0
AS-77404-60519,Angela Stuart,918.0,208.0
CC-24356-84412,Carrie Campbell,1961.0,492.0
RF-93300-92696,Ryan Farmer,1359.0,194.0
PH-77366-14154,Patricia Harvey,610.0,86.0
TP-41262-68162,Terri Price,916.0,116.0
LB-44773-74673,Leslie Banks,10541.0,1659.0
JW-13665-78178,Jay Williams,19509.0,2667.0
ML-18722-46483,Mr. Mason Lloyd,1845.0,253.0
IW-10907-14092,Ian Wu,10730.0,1922.0
KB-90035-50808,Kayla Barber,918.0,224.0
SS-21786-38638,Steven Sullivan,249.0,64.0
MW-52965-47138,Mary Wilson,164.0,26.0
CV-17964-65009,Carla Vega,1720.0,351.0
JT-61684-38660,Jared Taylor,893.0,114.0
JR-30727-12959,Joyce Reyes,782.0,176.0
JR-41934-65268,Jerome Rodriguez,3857.0,636.0
CM-94296-23168,Charles Mata,306.0,76.0
AR-19914-11379,Ariana Rivera,845.0,159.0
CD-89897-97090,Christopher Davis,590.0,104.0
DH-62002-66315,David Harvey,434.0,60.0
HW-17990-68154,Hailey Watkins,1237.0,158.0
CG-68075-74754,Christopher Graves,1608.0,284.0
MR-81258-22555,Mitchell Reynolds,20717.0,4203.0
DG-93216-62772,Dr. Travis Garcia,1838.0,365.0
JK-61259-96314,Jerry Kennedy,11000.0,1655.0
AW-63050-28459,Alyssa Weaver,10667.0,1746.0
MW-15910-13593,Michael Wilson,604.0,121.0
CR-69546-73857,Caleb Richmond,1152.0,281.0
LF-55203-41516,Lisa Foster,4019.0,1121.0
HS-53483-29167,Heather Schwartz,13656.0,1671.0
MG-59711-97947,Mark Gill,1616.0,255.0
SR-17554-38121,Scott Ramirez,14210.0,2666.0
KH-89967-56864,Kimberly Holloway,1740.0,348.0
MW-24324-77351,Miss Emily Williams,580.0,78.0
MW-49476-17657,Michael Watson,728.0,85.0
PW-90257-74613,Paul Williams,853.0,79.0
JP-29773-19041,Jeff Prince,948.0,112.0
RD-27969-77372,Richard Dorsey,1091.0,171.0
AB-67186-44773,Alexis Barker,838.0,182.0
LW-47383-56131,Lindsey Williams,3075.0,580.0
BF-36840-95669,Bradley Finley,851.0,136.0
JB-42022-33767,Jeffrey Burnett,7641.0,903.0
SB-53074-82713,Sergio Brown,1096.0,97.0
DW-70937-44846,David Waters,12299.0,1698.0
KS-75207-29871,Kaitlin Stephens,184.0,31.0
PJ-79724-70208,Paul Johnson,6108.0,1147.0
AF-49487-41680,Austin Fox,916.0,203.0
AH-57526-66012,Amanda Harvey,1181.0,131.0
JJ-40889-88426,Jamie Jones,501.0,117.0
LG-52764-88277,Lori Garcia,816.0,162.0
CH-73055-40166,Carl Howard,714.0,181.0
KM-42272-64972,Kenneth Mcdonald,407.0,102.0
MS-23317-98546,Michael Stephens,423.0,43.0
WC-72401-73635,Wesley Coffey,8600.0,1529.0
MJ-94212-66503,Matthew Johnson,232.0,25.0
MS-29105-24361,Michael Sims,143.0,18.0
CD-80648-56290,Christopher Davis,356.0,68.0
AR-29296-71285,Andrew Reed,279.0,35.0
PT-54742-94366,Patricia Townsend,610.0,97.0
DF-80538-85441,Deanna Figueroa,915.0,139.0
AS-37448-66652,Ashley Stein,757.0,223.0
NM-47349-32867,Nathaniel Mosley,6954.0,1558.0
JS-48831-70933,Jeffrey Scott,583.0,73.0
KS-42641-42411,Kimberly Stein,988.0,176.0
PH-86147-98955,Patrick Hall,1085.0,219.0
KM-89254-45137,Kenneth Martinez,2019.0,372.0
ES-70875-58606,Emily Sutton,880.0,96.0
BB-94734-28723,Brandon Brooks,5042.0,1142.0
AA-39506-22062,April Anderson,983.0,165.0
LR-59689-29384,Leslie Ramirez,7736.0,1438.0
DS-11212-34943,Diana Stewart,615.0,50.0
AV-57672-27937,Albert Vasquez,311.0,72.0
JB-82654-46170,Jason Bell,681.0,137.0
JB-48764-60887,Joseph Bates,1452.0,226.0
WW-14937-43688,Wendy Wood,276.0,47.0
NM-69380-17012,Nicole Moreno,422.0,49.0
CL-61428-95709,Cody Lynch,1380.0,242.0
BD-93304-13030,Bradley French DVM,283.0,82.0
RP-39512-20282,Robin Patterson,462.0,39.0
JF-97194-22958,Janice Flores,673.0,176.0
WB-48423-69388,William Berry,589.0,111.0
RR-46402-22436,Ryan Ritter,1147.0,235.0
PW-41385-71366,Patricia Waters,844.0,180.0
KS-29835-59131,Katie Sanchez,907.0,122.0
TH-30631-58509,Taylor Henry,808.0,137.0
KT-94613-32975,Kimberly Tran,150.0,40.0
AB-25080-27664,Andrew Barker,132.0,20.0
KG-92307-94437,Kyle Gonzales,9346.0,1910.0
RS-81009-73731,Raymond Stewart,457.0,112.0
SW-46781-33242,Stacy Weaver,830.0,79.0
JC-70662-43917,John Cox,365.0,63.0
SW-97483-43589,Shannon Walker,2519.0,541.0
MP-50178-93770,Mary Padilla,6673.0,1361.0
LC-17627-54716,Lisa Calderon,6337.0,1100.0
SL-30517-39558,Samantha Lynch,1655.0,325.0
JS-72172-97484,Jeffrey Savage,1339.0,216.0
AP-75301-57805,Amanda Patel,430.0,108.0
TD-56646-65323,Troy Davies,2906.0,374.0
JT-82698-67023,Jeremy Turner,987.0,212.0
JS-74573-90812,Jose Stuart,2511.0,409.0
WB-41170-10033,Wayne Burns,1652.0,176.0
KH-43481-25162,Kathleen Higgins,1384.0,266.0
TN-31794-57735,Tiffany Nelson,1481.0,286.0
WD-21406-50143,William Dixon,1162.0,181.0
CH-91117-36655,Cynthia Hopkins,691.0,96.0
CW-18326-11211,Carmen Webb,6462.0,1369.0
MP-22764-81266,Michael Pierce,6242.0,1071.0
KO-85234-18778,Kayla Ochoa,105.0,12.0
AB-28008-67731,Andrew Briggs,28244.0,5386.0
BS-64168-27264,Benjamin Stewart,811.0,180.0
TW-63605-10432,Tammy Wilson,134.0,34.0
KH-70764-59683,Katrina Hood,4998.0,806.0
CG-35240-37809,Christina Gregory,991.0,166.0
SR-94762-72178,Shirley Rasmussen,1155.0,199.0
JZ-26347-16101,Julie Zimmerman,916.0,203.0
KD-87430-18344,Kathryn Day,12190.0,1861.0
RL-50639-65959,Rachel Lindsey,9057.0,1484.0
MA-48477-23773,Michael Adams,1510.0,345.0
MW-47093-29681,Marissa Walker,16906.0,2688.0
MJ-59687-54718,Melissa Jefferson,997.0,202.0
JS-58976-59418,Jacqueline Schmidt,2417.0,399.0
RG-56533-54359,Richard Garrett,7511.0,1387.0
HM-55575-57522,Heather Morris,846.0,141.0
LP-15413-82973,Lisa Parker,393.0,64.0
AC-74804-46011,Amy Castro,327.0,85.0
BM-28755-65040,Brittany Mendoza,2366.0,378.0
DC-66212-85661,David Collins,249.0,34.0
RD-42671-69340,Renee Clay DDS,2604.0,415.0
GB-76428-48926,Grant Berg,539.0,51.0
SW-87624-25631,Sandra Wagner,926.0,113.0
AL-85932-67787,Amy Lane,555.0,97.0
MG-64502-78781,Mary Garcia,991.0,76.0
BK-19019-39997,Brittany Khan,1141.0,202.0
JP-10204-21702,Jasmine Powell,341.0,68.0
BM-90145-41167,Brian Murray,91.0,17.0
ER-67675-37543,Elizabeth Rocha,3219.0,854.0
DM-88136-23405,Dr. Karen George MD,3463.0,259.0
NB-21680-93101,Natalie Bowen,13799.0,2009.0
DA-55760-98174,Don Adams,286.0,84.0
SS-22607-18383,Shari Sawyer,884.0,122.0
BD-68499-62945,Bradley Diaz DVM,58.0,4.0
AG-75957-14915,Alexis Garcia,2400.0,421.0
RW-76558-64649,Robert Watts,2625.0,430.0
JC-17071-94163,James Conley,379.0,31.0
DY-33475-36236,Deborah Yoder,594.0,88.0
JC-79604-91582,Jose Clarke,52.0,9.0
RB-69897-30594,Richard Bryan,1204.0,214.0
CC-16649-79769,Charles Carter,11501.0,1686.0
DB-67556-27860,David Boyd,8771.0,1512.0
DG-64081-57173,David Garcia,213.0,59.0
AG-32958-15408,Anna Gonzalez,638.0,108.0
ST-15777-24702,Steve Thomas,13261.0,2225.0
DR-49364-80998,Danielle Roy,8312.0,1469.0
LS-95613-44037,Latoya Sanders,11065.0,2097.0
JW-43203-30535,Jill Walls,2075.0,440.0
RT-87632-12487,Rebecca Turner,11990.0,2079.0
JH-63466-14256,Joseph Hess,286.0,70.0
AI-15438-58019,Andrew Ingram,466.0,78.0
AO-43145-47867,Abigail Orr,206.0,53.0
EY-51316-12060,Edward Yates,290.0,50.0
SJ-93432-88892,Sonya Jimenez,528.0,104.0
HS-91967-59645,Hannah Stanton,337.0,72.0
CJ-36967-44364,Christine Johnson,234.0,57.0
LF-51218-59945,Luke Ferguson,565.0,114.0
JM-14885-39278,Jonathan Mitchell,1406.0,204.0
RE-13100-69227,Rebecca Estrada,864.0,205.0
TS-18895-84066,Trevor Smith,3373.0,702.0
CR-76837-54441,Clinton Robles,846.0,85.0
MW-26822-66330,Mr. Keith White,11310.0,1936.0
BH-10996-92451,Bryan Hopkins,9448.0,1690.0
SD-27267-82827,Samantha Dunlap,491.0,51.0
CC-27998-41233,Christopher Castillo,791.0,180.0
MM-77761-87767,Melissa Mcdonald,9797.0,1558.0
BP-16679-54809,Brenda Parker,8556.0,1417.0
DG-20159-57467,Daniel Glenn,557.0,37.0
TR-75407-74542,Timothy Reed,7429.0,1309.0
KG-81421-52122,Kenneth Gregory,745.0,103.0
AB-85915-13003,Andrea Bell,2044.0,294.0
AF-70783-78268,Angela Foster,7102.0,1170.0
JS-96112-92598,Jennifer Sandoval,539.0,62.0
KF-40980-84186,Kayla Farley,564.0,60.0
BR-36955-67937,Bryan Richardson,118.0,17.0
ND-53951-57947,Natalie Dixon,611.0,123.0
JM-67162-72506,Jeremiah Munoz,6796.0,1337.0
SG-14840-78193,Stephanie Graves,1672.0,445.0
CM-85068-96292,Colleen Morris,1118.0,230.0
JM-74312-75312,Jessica Miller,3808.0,618.0
SR-13920-71077,Susan Rodriguez,625.0,145.0
DL-91111-23195,David Lopez,599.0,80.0
TJ-90256-16375,Theresa Jarvis,8683.0,1472.0
MR-48320-99436,Matthew Rogers,484.0,102.0
DP-10852-61545,Diane Powell,764.0,160.0
JA-66726-72349,Joshua Adams,1081.0,109.0
SC-14661-97470,Sierra Carter,151.0,29.0
AM-34188-18740,Amanda Mcdaniel,836.0,153.0
WS-97293-75907,Willie Salinas,7403.0,1952.0
MH-51505-53430,Marc Hughes,204.0,20.0
AK-31865-22255,Ann Knight,5971.0,847.0
VM-40747-70738,Valerie Morse,387.0,84.0
KM-21898-48976,Kim Mills,310.0,59.0
RS-24260-81785,Regina Smith,927.0,199.0
KL-68809-86421,Kevin Lewis,12053.0,1965.0
FW-81237-19821,Francisco Williams,463.0,30.0
SW-43664-96889,Shawn Williams,387.0,53.0
LF-37018-26836,Lee Flynn,12172.0,2027.0
JB-17619-46263,Jacqueline Bishop,457.0,62.0
EW-44807-97733,Elizabeth Webster,374.0,93.0
MB-31135-36427,Michele Bradley,287.0,79.0
DJ-53048-77621,David Johnson,1285.0,313.0
LM-55123-31300,Lisa Morrison,417.0,30.0
AV-44542-58682,Anna Vasquez,92.0,16.0
RH-98141-43184,Richard Hodges,13100.0,1550.0
PH-74810-28516,Paul Hoover,386.0,46.0
KH-72267-53213,Kathryn Ho,9840.0,1407.0
RH-21896-73779,Raymond Huynh,2344.0,511.0
MC-53513-63049,Mark Conway,108.0,6.0
LB-97221-95864,Lori Barton,493.0,123.0
TC-53461-97129,Taylor Charles,760.0,131.0
JG-84827-19411,Jennifer Galvan,524.0,86.0
TA-92985-33245,Timothy Ali,393.0,87.0
MR-52936-28590,Michael Rodriguez,489.0,55.0
NW-80343-89219,Nicholas Williams,8320.0,1852.0
JT-61666-10050,Jacob Tucker,7058.0,1287.0
SY-51424-56046,Susan Yoder,544.0,75.0
CM-82032-27024,Charles Meyer,2415.0,408.0
ED-49130-35743,Eric Dorsey,372.0,36.0
JC-92210-58105,James Choi,5309.0,942.0
BR-93718-48997,Brittany Roberts,851.0,131.0
AF-97145-70480,Aaron Fox,10783.0,1776.0
AS-46797-68284,Andrew Smith,1088.0,157.0
ER-90521-22727,Edward Rivera,8765.0,1580.0
BR-42324-16956,Brenda Robinson,1214.0,286.0
KG-25599-30834,Kaitlyn Grant,325.0,62.0
RD-33028-52973,Robert Davidson,429.0,113.0
LL-83609-36305,Luis Lawrence,1451.0,226.0
MC-47055-15343,Michael Carpenter,274.0,66.0
BH-25422-75381,Brian Hickman,1429.0,117.0
TM-85542-74099,Tonya Miller,214.0,32.0
NB-44403-40490,Nichole Baker,10795.0,2080.0
VC-21023-33785,Virginia Cruz,1999.0,210.0
JW-87079-21699,John Washington,2619.0,512.0
JR-68583-16433,James Reed,400.0,64.0
AP-65879-63004,Andrea Pearson,474.0,80.0
MM-65693-65417,Monique Moody,6790.0,1038.0
KO-38256-70863,Katrina Owens,1036.0,249.0
LF-28864-11260,Lynn Ford,300.0,60.0
JR-22704-17974,Jonathan Reyes,9949.0,1693.0
CR-25870-54245,Cindy Rosario,1332.0,312.0
EC-13283-65711,Edward Clarke,731.0,149.0
DC-13875-69200,Daniel Clark,196.0,54.0
JH-12814-91509,Janet Hernandez,27118.0,4502.0
JS-32040-56861,John Schneider,2488.0,315.0
MM-47930-75484,Michael Mathis,1550.0,304.0
AL-71697-31133,Alexander Lopez,1243.0,240.0
RV-22023-71984,Rachel Valenzuela,691.0,150.0
KW-21848-74358,Kevin White,11827.0,1094.0
DR-20277-81796,Debbie Reed,928.0,197.0
EF-72583-36407,Emily Flores,734.0,50.0
CP-22612-61010,Cheyenne Pruitt,599.0,84.0
MS-17419-42012,Melissa Singleton,839.0,153.0
TM-62099-77379,Thomas Matthews,452.0,124.0
NB-23067-46234,Nicole Barnes,10287.0,1986.0
RB-43707-55137,Robin Bauer,10446.0,1896.0
JA-50026-77928,John Anderson,245.0,40.0
BD-53067-96657,Brittney Davis,11195.0,1726.0
HL-92306-83108,Hannah Leon,721.0,145.0
DB-48667-39240,Dawn Brown,3964.0,596.0
JH-40674-45293,Joshua Horton,1870.0,356.0
MW-62325-49685,Matthew White,1391.0,235.0
JM-85025-36068,Jesus Mccormick,1244.0,217.0
KL-94468-31648,Kimberly Love,14142.0,3036.0
AS-57907-79442,Abigail Snow,7659.0,1486.0
TD-19582-43190,Tara Day,1949.0,453.0
SW-35229-37410,Stephen White,114.0,21.0
HW-58892-33751,Heather Washington,642.0,117.0
JH-88434-61692,John Henry,1079.0,94.0
AH-45642-30889,Anthony Hayden,555.0,68.0
JW-51946-58564,Jason Wilson,9749.0,1703.0
KH-49952-87311,Kyle Hill,1270.0,218.0
JE-86975-96160,Joshua Edwards,2566.0,297.0
AS-70703-66515,Amanda Smith,12985.0,2179.0
SA-93460-27427,Sarah Andrade,853.0,117.0
JV-62441-11737,Jennifer Velasquez,5619.0,971.0
JW-71078-16861,Jerry Williams,416.0,90.0
BJ-78736-69546,Bruce Jones,1757.0,247.0
VW-69938-74646,Vanessa Walsh,6921.0,1142.0
MD-78022-59139,Mr. James Dalton,3855.0,1049.0
JM-34431-97931,Julie Moran,1038.0,196.0
CR-36910-47848,Christopher Rivera,1135.0,315.0
BB-48954-56259,Benjamin Brown,1463.0,230.0
JC-67978-35534,John Carlson,217.0,14.0
KJ-31714-59838,Katherine Jimenez,9557.0,1503.0
JT-92248-89924,Juan Tran,9625.0,1712.0
KM-14906-67054,Karen Moran,822.0,161.0
KR-11517-55696,Kimberly Robles,4942.0,930.0
LM-71036-30741,Lisa Mccarthy,8249.0,1863.0
SS-91350-69941,Sarah Smith,364.0,35.0
CH-69804-19987,Cheryl Hudson,2511.0,547.0
JC-88849-63194,Joseph Cummings,571.0,93.0
MW-94316-42865,Michael Williams,1040.0,289.0
MA-20829-73035,Michelle Ayala,678.0,111.0
LP-84221-84451,Linda Perry,10028.0,1613.0
DR-18857-44021,Donald Richard,455.0,62.0
JS-47223-59730,John Shaw,8442.0,1627.0
RL-62308-15081,Rebecca Lewis,895.0,193.0
TM-45428-66082,Tina Morris,854.0,188.0
JS-93427-27684,John Smith,426.0,102.0
DB-37159-17875,Dennis Brown,10979.0,1950.0
MW-66953-14649,Manuel Wagner,541.0,139.0
JD-97137-81319,Joshua Davis,444.0,101.0
GR-10960-19749,Gerald Raymond,655.0,142.0
MP-85974-51598,Michelle Patterson,606.0,160.0
JG-43180-63507,Jacob Galloway,5684.0,785.0
RJ-65105-92808,Rachael Jensen,3573.0,765.0
TA-71219-36485,Teresa Abbott,674.0,151.0
SD-39238-45479,Sara Davis,1655.0,345.0
DP-43932-75817,Dr. Rebecca Parsons,12137.0,2738.0
CS-35747-80222,Cindy Smith,658.0,151.0
PM-24542-68332,Pamela Martin,17518.0,4135.0
