customer_id,customer_name,total_sales,total_profit
RN-69369-66649,Ryan Nguyen,6357.0,1249.0
TS-73816-45422,Tiffany Smith,804.0,91.0
SG-65135-55065,Savannah Garcia,864.0,107.0
MA-87914-96718,Misty Adams,616.0,76.0
NT-20829-31768,Nicole Tyler,7330.0,1307.0
EB-87947-51127,Eddie Brooks,23974.0,3917.0
RR-75125-31325,Robert Romero,9387.0,1502.0
CG-38526-13292,Cathy Guerra,347.0,78.0
AB-57925-81390,Autumn Butler,20599.0,4185.0
KR-13709-82155,Kari Ramos,1178.0,118.0
PS-64331-90842,Patrick Scott,503.0,113.0
CG-27588-62011,Cody Green,127.0,16.0
CA-49543-93500,Cassandra Ayers,980.0,144.0
MB-92909-88809,Mary Barry,664.0,183.0
LR-85013-42607,Lori Rodgers,1206.0,231.0
BS-49958-88452,Brandon Shaffer,10809.0,1894.0
KC-84058-37893,Kenneth Contreras,1139.0,130.0
JR-51378-65417,John Raymond,894.0,136.0
DG-50887-88339,Dr. Brian Gray,917.0,164.0
PG-70476-17062,Pamela Guerra,9932.0,1597.0
LL-37834-29239,Leslie Lewis,7578.0,1419.0
JC-16956-19675,Jenna Chandler,3120.0,530.0
RD-20120-92092,Rebecca Lopez DVM,1264.0,249.0
LC-88111-25813,Lisa Carter,1016.0,155.0
JC-30041-44353,Jacqueline Cohen,1718.0,479.0
AW-49689-71505,Alexander Walker,1147.0,178.0
CC-70597-33231,Christine Castillo,8492.0,1690.0
CN-35672-89983,Carolyn Nelson,890.0,195.0
TK-85207-66738,Thomas Keller,9785.0,1506.0
JW-46678-63414,John Walker,2467.0,414.0
DO-18214-48659,Donna Owen,1725.0,275.0
JP-53579-32396,Jeffrey Perez,433.0,54.0
MR-25545-55711,Mr. Jackson Russell,189.0,53.0
CR-42209-22676,Charlene Ruiz,10004.0,1689.0
TS-27614-58569,Taylor Simmons,987.0,187.0
DH-44788-12899,Douglas Higgins,16311.0,3026.0
BT-46952-65010,Bob Thomas,19222.0,3418.0
ML-69686-17975,Meghan Lyons,997.0,104.0
LH-78476-30185,Laurie Hill,424.0,89.0
MC-17655-30776,Michael Cervantes,245.0,46.0
JM-72956-18823,Joseph Myers,10817.0,1735.0
PR-90223-55106,Patrick Ramos,20248.0,4014.0
DT-11744-97718,Daniel Thompson,638.0,113.0
FP-34102-61774,Frank Patterson,10490.0,1862.0
MM-25178-92094,Miranda Medina,640.0,120.0
CA-77123-85216,Catherine Abbott,2539.0,578.0
LK-16896-34581,Loretta Kerr,535.0,96.0
RP-33444-23502,Robin Powers,5860.0,974.0
PZ-84995-89187,Paige Zimmerman,481.0,124.0
LJ-58709-18687,Leslie Jones,351.0,53.0
KB-89072-45659,Kelly Bell,288.0,32.0
SJ-14466-86379,Stacey Johnson,5789.0,898.0
JD-57050-12539,Jessica Doyle,1296.0,313.0
JB-52455-18449,Jennifer Baldwin,1050.0,229.0
JH-17323-98769,Jasmine Hall,920.0,151.0
JR-70292-47738,Julian Rodriguez,971.0,183.0
MB-36909-48431,Megan Black,10651.0,2045.0
BG-60449-77302,Brian Gardner,90.0,20.0
SW-19732-92868,Sharon Woods,1581.0,262.0
KR-45035-71515,Kathryn Reid,89.0,22.0
AM-38499-41587,Anthony Martin,1115.0,252.0
AT-16406-87911,Angel Thomas,4648.0,745.0
KH-18596-57029,Karen Hernandez,520.0,34.0
KM-45188-70718,Katherine Morris,12890.0,1782.0
BS-43699-33901,Beverly Santiago,924.0,168.0
KS-45954-14086,Katie Stevens,873.0,125.0
VS-64903-15157,Vanessa Stevens,6296.0,1168.0
KJ-68696-77810,Kelly Johnson,1650.0,284.0
JM-62963-91940,Jeremiah Murphy,790.0,113.0
CS-58708-57319,Cameron Sharp,1422.0,221.0
AR-52605-91126,Ashley Romero,707.0,165.0
GM-44940-89487,Gail Michael,3722.0,794.0
MW-69152-13368,Melanie Wade,6707.0,1060.0
AT-42864-34152,Amanda Turner,264.0,26.0
JW-31078-69595,Jacob Williamson,1184.0,238.0
TJ-72870-44192,Tracy Jackson,1273.0,253.0
TD-94353-94013,Tyler Dawson,3591.0,799.0
CM-24988-20743,Charles Morris,790.0,154.0
TW-29736-12534,Tracy Wright,648.0,143.0
GM-85134-25652,George Walters MD,229.0,44.0
BP-68969-65521,Brenda Parker,17905.0,2488.0
TA-59681-53602,Tracey Anderson,617.0,128.0
PW-94619-98840,Patrick Woodward,13474.0,1781.0
MB-96635-41618,Melissa Barber,1185.0,156.0
TD-69132-65531,Tammie Diaz,1218.0,260.0
SC-99689-28755,Susan Cruz,1207.0,229.0
TM-15410-75567,Tina Mitchell,596.0,46.0
MK-37268-16500,Matthew Kelley,10616.0,1960.0
BJ-80180-66444,Brett Johnson,12701.0,2679.0
JT-32832-85486,John Thompson,9608.0,1808.0
AS-25437-42434,Anthony Schroeder,9785.0,1644.0
DB-31654-18981,Diana Boyle,691.0,96.0
MB-91251-30265,Meredith Benton,18216.0,4140.0
SM-68313-66198,Sally Campos MD,10138.0,1699.0
JA-28508-73825,John Anderson,928.0,210.0
MO-42890-82523,Miranda Olsen,581.0,82.0
KS-28650-29242,Karen Smith,471.0,90.0
RL-49765-11483,Robert Lopez,7237.0,1236.0
CH-77602-18551,Claire Hammond,6536.0,1193.0
AM-63753-97319,Anthony Mclaughlin,119.0,8.0
SR-40042-90166,Shane Rodriguez,266.0,15.0
CB-17408-82920,Catherine Bell,431.0,99.0
DS-92554-95724,Daniel Simmons,221.0,36.0
KG-62897-31651,Kristine Gonzales,1790.0,255.0
CS-52379-53330,Carl Smith,422.0,56.0
KW-84162-11497,Katherine Williams,1056.0,203.0
JG-77388-50303,Jason Griffin,17841.0,2608.0
JF-45557-79539,Jeremy Fernandez,230.0,66.0
EL-47011-86063,Elizabeth Luna,6769.0,1346.0
MS-82140-39026,Mariah Smith,1059.0,208.0
JK-99395-29535,Jenny Krueger,243.0,68.0
RD-11244-63334,Rhonda Robbins DDS,966.0,193.0
SL-56176-30042,Sandra Lopez,574.0,121.0
KN-71629-22660,Karen Nelson,17371.0,3628.0
MW-21013-89505,Michael Welch,9908.0,2111.0
KK-74898-80128,Kelly Kelley,452.0,101.0
CK-26709-96222,Cynthia Kelley,10262.0,1970.0
JR-73324-55838,Jordan Rivera,2285.0,138.0
AL-59318-64000,Alexander Leblanc,905.0,146.0
DH-21608-28710,Deborah Horne,6591.0,1151.0
KJ-58743-97073,Kevin Johnson,5863.0,1019.0
CL-25794-13640,Christopher Lambert,226.0,17.0
JW-75470-76169,John Williams,10166.0,1699.0
AS-41573-35805,Anthony Sanchez,786.0,175.0
JC-53994-89870,James Conley,1130.0,175.0
GG-46310-82790,Gloria Guzman,652.0,124.0
KW-90360-57257,Kimberly Williams,804.0,170.0
TW-41817-46986,Tracy Watkins,999.0,185.0
MY-51505-49611,Monica Young,770.0,148.0
MC-35068-66906,Mr. Bruce Clark,7773.0,1431.0
BG-66759-65727,Brendan Garcia,135.0,15.0
JL-71586-31837,Jared Long,51.0,14.0
MR-22873-53984,Michael Ross,7150.0,1325.0
JG-27243-24097,Jennifer Graham,886.0,198.0
RW-61544-79077,Robert Webb,5204.0,670.0
AR-18917-77088,Anthony Robertson,664.0,192.0
EW-44287-36716,Erin Williamson,10713.0,1850.0
AG-46311-90270,Anthony Garcia,146.0,26.0
HM-28993-96445,Henry Mitchell,19028.0,4651.0
JD-71650-79457,James Donaldson,124.0,26.0
MR-96244-72958,Mary Robertson,6715.0,1211.0
LF-95688-51509,Lisa Fields,256.0,27.0
JK-52813-81578,Joseph Kim,12810.0,2445.0
LM-32347-62370,Lisa Mcguire,19282.0,3778.0
JD-66746-89252,Jacob Douglas,979.0,202.0
BH-60719-74610,Beth Hendricks,691.0,118.0
AR-26025-49762,Alexa Robertson,811.0,165.0
CP-64103-10627,Christopher Payne,453.0,97.0
JB-89109-84413,James Brown,1409.0,178.0
EB-91581-22982,Emily Barnes,699.0,122.0
AF-23803-40178,Angel Flowers,241.0,50.0
TJ-30005-99196,Tammy Jones,813.0,187.0
AL-60222-28473,Allen Lucas,707.0,141.0
KS-56382-72882,Kristie Stewart,1080.0,265.0
NC-66519-94872,Nathaniel Case,12982.0,2001.0
AD-50354-78254,Alexis Davis,344.0,41.0
DH-27374-47590,Diane Hall,6325.0,1237.0
KA-42166-80119,Kim Allen,871.0,227.0
KP-23435-56159,Kimberly Peters,378.0,28.0
JW-54062-22152,Jenna Williams,5716.0,1229.0
MJ-52785-34776,Melanie Jones,695.0,176.0
GA-29406-69487,Gabrielle Anderson,1600.0,246.0
EW-49393-66935,Elaine Weaver,5590.0,1184.0
TM-38191-20793,Theresa Murphy,1831.0,311.0
MM-33988-61714,Melissa Hobbs MD,10578.0,1971.0
MH-50626-30341,Mary Hoover,200.0,14.0
RS-77238-95210,Rebecca Simmons,15681.0,3003.0
KW-71339-70416,Kayla Wilson,777.0,122.0
DF-12729-41621,Daniel Fox,1685.0,217.0
DS-33912-28361,Denise Sharp,852.0,201.0
CM-22471-64208,Connor Mcintyre,2139.0,452.0
JE-44037-96713,Joshua Ewing,1541.0,265.0
CS-28882-75919,Christopher Sanders,4890.0,902.0
AM-19016-59023,Anthony Mason,9728.0,1418.0
DW-36634-41452,Danny Williams,333.0,25.0
TO-93643-71457,Tamara Ortiz,375.0,99.0
SH-34150-85174,Sergio Hopkins,370.0,36.0
CC-16390-59117,Corey Clark,13771.0,2804.0
LP-94799-84017,Lisa Pierce,249.0,44.0
CF-44373-58374,Colin Forbes,617.0,140.0
NJ-44774-40304,Nancy Jones,771.0,80.0
BW-68883-63189,Brian Ward,2094.0,484.0
MR-13171-60108,Melanie Ramos,266.0,24.0
JL-50949-21237,Jonathan Little,229.0,51.0
BS-28508-73178,Benjamin Sanders,1621.0,315.0
LB-87971-47046,Leslie Baker,9761.0,1621.0
PM-95155-62680,Patricia Gonzalez MD,1668.0,325.0
EB-72488-54590,Erin Barnett,679.0,98.0
RD-66730-34944,Rachael Davis,5924.0,891.0
TC-31957-22453,Tonya Cardenas,7632.0,1341.0
SB-99569-53088,Scott Burke,10717.0,2049.0
LG-11861-90344,Laura George,258.0,46.0
BG-45039-63077,Brandi Gibson,407.0,22.0
JW-83259-12854,Jeremy Wallace,10692.0,1903.0
JD-69712-33225,Jennifer Koch DVM,9779.0,2065.0
SM-30037-85192,Sarah Mercado,489.0,58.0
MM-33853-56241,Mrs. Miranda Martinez,8411.0,1522.0
RM-37738-16816,Ricardo Mitchell,16705.0,3844.0
KF-35977-86446,Kevin Fisher,7725.0,1292.0
DC-15096-85426,Donald Costa,531.0,138.0
AH-55128-40306,Aaron Hart,282.0,46.0
LH-69006-84669,Leah Hays,370.0,57.0
RS-86823-94907,Robert Sullivan,1500.0,154.0
SE-34620-41313,Samantha Elliott,7132.0,1594.0
KW-86626-46877,Kevin Watson,873.0,131.0
KM-14731-48731,Keith Morris,19363.0,2965.0
DK-57492-32461,Danielle Kim,666.0,160.0
JB-84344-34704,James Brown,480.0,86.0
MB-57440-14055,Monica Boyd,721.0,153.0
AM-39730-23453,Andre Mcguire,6815.0,1333.0
EE-99901-44849,Eric Edwards,10179.0,2191.0
TR-59588-29905,Timothy Rosario,1686.0,233.0
MH-92659-84989,Michael Harris,6306.0,1225.0
WP-29728-67582,Wayne Wong PhD,872.0,169.0
MW-21626-59997,Miss Brenda Williamson,601.0,91.0
TS-46753-51747,Tasha Sheppard,982.0,165.0
BL-34450-76169,Bobby Lopez,424.0,82.0
HA-44884-17546,Heather Acosta,9790.0,1717.0
KB-22759-29906,Kelsey Beck,193.0,56.0
DS-87837-56869,Dana Stewart,803.0,92.0
LH-84349-38450,Lisa Hawkins,661.0,89.0
KN-67931-40482,Kenneth Neal,313.0,70.0
CJ-47163-93396,Christopher Johnson,85.0,21.0
AH-40528-53053,Adrian Holland,1234.0,228.0
RP-12169-94714,Robert Pitts,765.0,180.0
MS-16918-22582,Mario Scott,25098.0,3402.0
KP-51938-32807,Keith Powell,264.0,29.0
AW-74621-64431,Amanda Warner,9339.0,1541.0
JA-97075-41749,Joshua Alvarez,10974.0,2145.0
CH-91246-96989,Charles Harmon,7519.0,1500.0
MR-49699-13079,Megan Robles,11492.0,2133.0
RC-24972-18928,Rachel Castaneda,8524.0,1952.0
MR-32215-58665,Margaret Ross,7549.0,1476.0
KP-83847-64491,Karen Phillips,9865.0,1535.0
MW-23369-25625,Matthew Wang,21165.0,4783.0
TL-37974-75514,Tracy Lucero,9619.0,1672.0
RS-48906-34096,Regina Scott,10554.0,1564.0
AN-70818-66952,Angela Nguyen,6417.0,1038.0
JJ-34295-37110,Jordan Jensen,867.0,155.0
JR-73536-63487,John Reed,895.0,230.0
JD-84262-56776,Joshua Davis,6687.0,1039.0
AW-38034-87513,Angela Willis,1006.0,118.0
AD-25601-79699,Anna Sharp DVM,489.0,128.0
SM-99209-32318,Stephanie Moon,1261.0,270.0
SL-20976-43220,Steven Leach,1146.0,180.0
LJ-83085-79027,Lori Jackson,248.0,61.0
AM-30229-95676,Antonio Myers,847.0,146.0
EK-68168-90132,Evan Kerr,685.0,111.0
TO-89820-70377,Todd Ortega,161.0,12.0
BB-44944-87438,Brianna Burke,722.0,164.0
BW-26169-75961,Bruce Warren,9102.0,1643.0
MP-31096-95962,Mark Phillips,1216.0,228.0
SP-74338-16766,Scott Powers,777.0,173.0
MC-74122-34710,Mark Carroll,3031.0,750.0
TS-92223-45245,Theodore Smith,7768.0,1462.0
SJ-37471-95500,Scott Taylor Jr.,650.0,93.0
TL-65733-50244,Tristan Lawson,359.0,37.0
RS-21855-53835,Ralph Santos,306.0,44.0
RO-95067-46492,Roger Owens,7517.0,1476.0
AD-83278-24738,Amanda Davis,12746.0,1729.0
LB-38053-26053,Laura Becker,8028.0,1555.0
JF-44136-85606,James Ferguson,1034.0,204.0
AA-12516-36662,Anthony Andrade,12590.0,2303.0
PP-45588-98062,Patrick Parker,1634.0,387.0
RM-13421-63049,Ronnie Morgan,1456.0,234.0
TA-46804-45862,Tiffany Avila,141.0,16.0
MR-86133-79152,Morgan Ramirez,1324.0,167.0
MH-53169-51938,Matthew Hernandez,149.0,34.0
MH-99997-91327,Matthew Hendricks,1639.0,281.0
KC-67607-72774,Kirk Crane,355.0,47.0
EM-93193-85073,Eric Moss,4923.0,752.0
DJ-83990-49053,David Johnson,834.0,130.0
DH-45226-81172,Daniel Harrell,6256.0,1096.0
AJ-93492-88054,April Johnson,21941.0,2952.0
JC-62224-71711,Justin Clark,13086.0,2954.0
SM-24381-15274,Sara Matthews,1285.0,309.0
JL-17302-51183,Jacob Lopez,10842.0,3047.0
CC-31557-20010,Courtney Cunningham,10130.0,1830.0
TW-13204-12219,Tanner Wilson,1412.0,220.0
TB-33769-62207,Tara Baker,147.0,11.0
MS-63524-29900,Mckenzie Salinas,471.0,86.0
MT-18701-41044,Monique Thompson,22581.0,4591.0
SH-49339-58633,Scott Harrington,10624.0,1654.0
MW-43964-55440,Mark Williams,498.0,53.0
AL-19924-54594,Ashley Lopez,7294.0,1332.0
RC-44133-88034,Randall Cook,8405.0,1526.0
CC-97056-89529,Cheryl Clarke,1228.0,137.0
SB-15753-59933,Stephen Bates,695.0,142.0
AD-55401-12432,Alexandra Martinez DDS,350.0,24.0
JH-96071-79566,Johnathan Hernandez,4893.0,781.0
DM-47587-77263,Dr. Michael Mccann,718.0,146.0
JR-59316-31523,Jessica Rice,1650.0,122.0
JR-55246-99059,Jessica Rubio,8408.0,1458.0
JR-24455-20148,Joshua Ramos,4514.0,907.0
AR-28818-71086,Anthony Ramsey,697.0,202.0
SR-60899-57984,Shannon Rose,6551.0,1099.0
JC-28760-54166,Joan Campbell,842.0,170.0
RS-79187-39407,Rachel Schneider,839.0,143.0
NA-59734-99342,Natalie Alexander,275.0,24.0
VW-83668-43973,Victoria Winters,8842.0,1405.0
ET-36609-95594,Elizabeth Taylor,616.0,54.0
JS-75288-26723,John Simmons,10349.0,1853.0
TS-77688-24899,Thomas Sandoval,477.0,88.0
GW-98440-79937,Grace Watkins,7632.0,1387.0
NB-29060-44766,Natalie Bailey,8384.0,1610.0
RO-34004-59917,Richard Owens,7259.0,1338.0
CW-80201-64214,Cassandra White,10226.0,1965.0
MC-94331-76942,Melissa Castillo,7070.0,1108.0
BB-84167-19725,Bruce Brewer,906.0,124.0
JR-18748-65518,Joan Rivera,201.0,42.0
JM-32436-52552,Justin Martin,7122.0,1081.0
EB-91150-31416,Edward Brown,18398.0,3197.0
CC-24629-40493,Christopher Cunningham,7892.0,1375.0
RR-52137-72054,Rachel Reyes,273.0,77.0
EI-74046-55055,Ethan Moore II,2064.0,375.0
CM-88411-21451,Cory Marks,1934.0,188.0
TJ-99404-47796,Tara Johnson,1790.0,317.0
SF-64784-42447,Sarah Freeman,291.0,52.0
DA-97864-65153,David Allen,7035.0,1290.0
CR-48526-85158,Casey Robertson,487.0,56.0
JA-65252-33738,James Aguilar,7522.0,1619.0
MR-60298-55948,Miranda Russell,1467.0,252.0
KL-78027-18678,Krystal Lester,564.0,135.0
DS-85655-20623,Danielle Smith,6999.0,1217.0
KD-80400-20067,Kevin Dorsey,12155.0,2199.0
EP-65366-88691,Emily Patton,626.0,110.0
EM-41125-95313,Emma Mckee,302.0,55.0
ST-71186-84311,Steven Townsend,10335.0,1749.0
DM-11048-42111,Dawn Miller,982.0,183.0
CR-60848-93149,Chelsea Rodgers,7286.0,1224.0
JG-98897-31449,Jennifer Garcia,565.0,50.0
RB-10025-66480,Robin Brooks,182.0,32.0
WS-51342-90863,William Smith,906.0,174.0
MH-52110-47141,Mark Hamilton,936.0,151.0
SH-77236-49246,Sara Henry,1266.0,243.0
TM-36051-79254,Tracey Mccarthy,23005.0,4200.0
CD-62403-61354,Carrie Davidson,212.0,19.0
VE-60493-41074,Virginia Edwards,387.0,71.0
KB-27775-86185,Kristen Brown,1627.0,346.0
SP-21192-14254,Sean Parker,1947.0,294.0
AL-69371-16140,Aaron Levine,9843.0,1846.0
AC-79675-29506,Angela Cunningham,776.0,109.0
SE-95376-15565,Sarah Evans,5604.0,1139.0
TC-62356-93556,Tammy Church,730.0,101.0
LD-92576-72326,Lori David,11183.0,1592.0
MN-35926-63607,Marcus Nunez,14648.0,2141.0
DM-23747-24169,Deborah Miller,6245.0,1032.0
MM-45945-55088,Michael Miller,534.0,122.0
CK-77960-34102,Chloe King,614.0,118.0
DM-60228-14980,David Reed MD,727.0,115.0
HJ-69723-55884,Haley Jones,11901.0,2042.0
JM-68123-84636,Jennifer Murphy,1334.0,209.0
KW-13821-16360,Karen White,10018.0,1913.0
SH-57690-49673,Spencer Hill,103.0,6.0
TD-74433-97647,Tracy Juarez DDS,543.0,115.0
JC-68792-86221,Jennifer Campbell,12075.0,1995.0
KM-24969-38432,Karen Marshall,11634.0,1993.0
MD-36982-16324,Mrs. Christine Dunn,10468.0,1873.0
CS-99565-85618,Casey Scott,982.0,98.0
TW-87715-29819,Thomas Williams,396.0,50.0
WS-54905-23205,Walter Smith,19918.0,3632.0
JT-36245-38138,Julie Tate,8677.0,1457.0
JP-50264-59406,Jeremy Patterson,900.0,207.0
KM-96884-70007,Kenneth Mcpherson,371.0,46.0
SR-32381-82708,Stephanie Rose,9709.0,2217.0
RL-41884-21156,Renee Lewis,1070.0,121.0
KB-99521-11580,Krista Bridges,10840.0,2170.0
EM-29995-71610,Eric Macdonald,718.0,101.0
KS-65386-23172,Kimberly Smith,8533.0,1468.0
JR-35347-48442,Juan Rodriguez,8009.0,1264.0
VS-40005-37089,Vanessa Schultz,7932.0,1504.0
PC-37908-62846,Patrick Casey,477.0,128.0
DG-70895-21896,Debra Griffin,531.0,71.0
TW-63175-97108,Timothy Williams,919.0,209.0
TM-64406-53416,Tyler Martin,15226.0,2314.0
TS-83924-61111,Tabitha Simmons,782.0,146.0
CH-28325-29449,Christy Harrison,1557.0,431.0
KG-90695-52146,Kimberly Garza,628.0,116.0
DM-63229-71829,David Marquez,1169.0,217.0
DB-48838-64338,David Bailey,875.0,149.0
AL-51316-77907,Austin Leon,1673.0,358.0
KM-35914-59088,Kristin Mcdowell,1237.0,145.0
MM-36000-57161,Mrs. Mary Osborne MD,1219.0,169.0
LW-99135-30683,Laurie Wiley,1241.0,209.0
AO-55874-55922,Ashlee Oconnor,5193.0,849.0
BW-66420-83361,Brenda Waters,163.0,48.0
RM-81501-81513,Rachel Murray,478.0,56.0
DD-44056-20926,Dylan Davis,8899.0,1475.0
NM-23061-81858,Nancy Meadows,50.0,5.0
LW-17433-89030,Laura Willis,1318.0,293.0
MH-18630-44585,Megan Ho,1108.0,187.0
DD-95233-43788,Daniel Delacruz,15042.0,2883.0
SL-34257-65477,Sean Larsen,6383.0,873.0
TS-67964-50411,Timothy Smith,12248.0,2427.0
CF-63224-95791,Collin Flores,9351.0,1646.0
BP-92474-25504,Brianna Peters,1765.0,292.0
SP-52820-67100,Samantha Porter,5581.0,943.0
MS-65831-88957,Michelle Sexton,464.0,124.0
MB-89912-53963,Misty Bruce,1597.0,226.0
SJ-76123-28622,Sarah Jones,3389.0,211.0
MS-68790-38676,Mark Soto,187.0,25.0
SG-59500-20776,Stephen Gonzalez,135.0,21.0
NW-99877-72274,Nathan Woods,569.0,58.0
EM-35642-26144,Edward Martinez,581.0,69.0
RT-24831-84796,Rebecca Taylor,8120.0,1356.0
JR-35694-95617,Jamie Ray,549.0,54.0
CJ-68824-78729,Christopher Jones,803.0,169.0
ML-82317-43391,Melissa Lane,520.0,44.0
AE-59464-30374,Amy Espinoza,6471.0,1080.0
JP-94900-45069,Jonathan Pierce,79.0,5.0
CT-74828-36073,Caleb Torres,706.0,124.0
MD-19966-36272,Matthew Dawson,7791.0,1208.0
PM-38387-99773,Philip Moreno,873.0,146.0
BV-49285-13170,Brian Vaughn,60.0,11.0
BM-65998-93286,Brian Moore,1424.0,342.0
MM-51075-46348,Michelle Marshall,622.0,66.0
BG-62146-12382,Brooke Garza,20277.0,3100.0
EC-94369-16139,Elizabeth Coleman,1513.0,278.0
BJ-48166-52708,Brandon Jackson,8263.0,1643.0
LD-41225-15419,Larry Daniels,443.0,73.0
WH-16042-49283,William Holmes,17825.0,2404.0
AK-86238-56343,Alan King,5980.0,1036.0
EW-86143-52548,Edward Wilson,51.0,6.0
CW-56036-94431,Chelsea White,1189.0,272.0
ND-38320-18861,Natalie Dudley,146.0,34.0
CC-24356-84412,Carrie Campbell,1961.0,492.0
AC-50626-63735,Amber Cobb,1523.0,237.0
DF-30057-43742,Darrell Flynn,313.0,90.0
JG-76494-27703,James Graves,1623.0,332.0
BS-19025-77592,Belinda Salas,1521.0,313.0
RS-34354-60771,Russell Smith,3983.0,741.0
KB-82486-52976,Katherine Bishop,394.0,94.0
JJ-62020-75788,Joshua Perez Jr.,1685.0,106.0
LB-44773-74673,Leslie Banks,10541.0,1659.0
BV-49658-20497,Brandon Velez,1183.0,180.0
MM-86292-73220,Michael Miller,293.0,73.0
JW-13665-78178,Jay Williams,19509.0,2667.0
IW-10907-14092,Ian Wu,10730.0,1922.0
KB-90035-50808,Kayla Barber,918.0,224.0
SS-21786-38638,Steven Sullivan,249.0,64.0
BB-73305-11657,Brian Bennett,1177.0,244.0
ER-86299-29266,Elizabeth Ramos,15861.0,2948.0
MW-52965-47138,Mary Wilson,164.0,26.0
CG-71033-50672,Christopher Gill,13165.0,1943.0
MD-90912-36856,Michael Daniels,1007.0,171.0
ZW-54116-74549,Zachary Williams,2177.0,399.0
DL-63885-56178,Derrick Lopez,8170.0,1638.0
JP-71440-97534,Julie Palmer,175.0,46.0
JR-41934-65268,Jerome Rodriguez,3857.0,636.0
AM-33918-91613,Alan Morgan,9253.0,1250.0
CM-94296-23168,Charles Mata,306.0,76.0
DS-19575-22227,David Schaefer,1361.0,183.0
NN-73995-28282,Nicole Newman,6368.0,1287.0
JJ-82778-43443,Jason Jones,6824.0,1210.0
AR-19914-11379,Ariana Rivera,845.0,159.0
DH-62002-66315,David Harvey,434.0,60.0
BM-98483-24497,Benjamin Mccall,321.0,57.0
SM-91837-61504,Stephanie Maxwell,13436.0,2109.0
CG-68075-74754,Christopher Graves,1608.0,284.0
MR-81258-22555,Mitchell Reynolds,20717.0,4203.0
AA-95094-27149,Anthony Arias,673.0,138.0
SB-36927-49400,Sandra Bailey,10531.0,1571.0
KJ-18695-94179,Kimberly Jenkins,1140.0,191.0
JK-61259-96314,Jerry Kennedy,11000.0,1655.0
AT-48354-77371,Anthony Thompson,156.0,10.0
MP-21151-55041,Michael Perry,12218.0,2031.0
MV-70493-14921,Martha Vega,2252.0,430.0
AW-63050-28459,Alyssa Weaver,10667.0,1746.0
CR-69546-73857,Caleb Richmond,1152.0,281.0
LF-55203-41516,Lisa Foster,4019.0,1121.0
HS-53483-29167,Heather Schwartz,13656.0,1671.0
MG-59711-97947,Mark Gill,1616.0,255.0
AL-20099-94180,April Love,3546.0,566.0
LK-33958-50470,Laura Kane,272.0,78.0
SR-17554-38121,Scott Ramirez,14210.0,2666.0
CD-93968-13922,Cody Davis,331.0,46.0
AD-55971-30508,Amy Davis,2937.0,330.0
TP-26938-48664,Travis Peterson,379.0,50.0
MW-24324-77351,Miss Emily Williams,580.0,78.0
PW-90257-74613,Paul Williams,853.0,79.0
JP-29773-19041,Jeff Prince,948.0,112.0
DM-23463-64660,Danny Myers,6984.0,1190.0
RD-27969-77372,Richard Dorsey,1091.0,171.0
SR-52286-43127,Sandra Randall,1937.0,405.0
AB-67186-44773,Alexis Barker,838.0,182.0
CG-17157-34705,Charlene Gonzalez,1486.0,224.0
LW-47383-56131,Lindsey Williams,3075.0,580.0
BF-36840-95669,Bradley Finley,851.0,136.0
JB-42022-33767,Jeffrey Burnett,7641.0,903.0
SB-53074-82713,Sergio Brown,1096.0,97.0
DW-70937-44846,David Waters,12299.0,1698.0
PJ-79724-70208,Paul Johnson,6108.0,1147.0
AF-49487-41680,Austin Fox,916.0,203.0
AH-57526-66012,Amanda Harvey,1181.0,131.0
JJ-40889-88426,Jamie Jones,501.0,117.0
MS-41873-93287,Monica Sweeney,6479.0,1123.0
EN-57043-73095,Eric Nguyen,490.0,61.0
CH-71136-29277,Chelsea Harris,1504.0,192.0
AB-70239-72802,Amy Blanchard,2283.0,584.0
LG-52764-88277,Lori Garcia,816.0,162.0
WC-72401-73635,Wesley Coffey,8600.0,1529.0
MJ-94212-66503,Matthew Johnson,232.0,25.0
DD-39142-74016,Denise Davis,10560.0,1699.0
MS-29105-24361,Michael Sims,143.0,18.0
AR-29296-71285,Andrew Reed,279.0,35.0
DF-80538-85441,Deanna Figueroa,915.0,139.0
NM-47349-32867,Nathaniel Mosley,6954.0,1558.0
KW-58761-35471,Kyle Weber,7771.0,1416.0
JS-48831-70933,Jeffrey Scott,583.0,73.0
OP-32639-45669,Olivia Patel,873.0,111.0
KS-42641-42411,Kimberly Stein,988.0,176.0
JS-10861-70963,Joseph Sanchez,1252.0,206.0
MK-10393-48215,Matthew Kennedy,9975.0,1491.0
ES-70875-58606,Emily Sutton,880.0,96.0
GW-52292-19398,Gary Wilkinson,16200.0,3133.0
ML-99767-89869,Michael Le,154.0,19.0
AA-39506-22062,April Anderson,983.0,165.0
LR-59689-29384,Leslie Ramirez,7736.0,1438.0
MK-49416-99625,Matthew Klein,21297.0,4367.0
WW-14937-43688,Wendy Wood,276.0,47.0
RP-39512-20282,Robin Patterson,462.0,39.0
WB-48423-69388,William Berry,589.0,111.0
EJ-59585-78402,Erica Johnson,1970.0,360.0
MC-58102-98715,Mark Cochran,772.0,100.0
MB-68785-14793,Michael Boyle,5819.0,1073.0
RH-31014-73096,Robert Hernandez,6434.0,1122.0
RR-46402-22436,Ryan Ritter,1147.0,235.0
NH-26662-92923,Nicole Hubbard,4558.0,846.0
PW-41385-71366,Patricia Waters,844.0,180.0
